56302.3 22.836618128046506 0.20927981238580895 PAN-STARRS/PS1.r AB
56309.3 22.80244677129938 0.22805765851467227 PAN-STARRS/PS1.r AB
56293.3 23.00868558196424 0.2970300193312351 PAN-STARRS/PS1.i AB
56299.3 23.019563780119025 0.18288176346237636 PAN-STARRS/PS1.i AB
56302.3 22.650615479686465 0.11153744528817765 PAN-STARRS/PS1.i AB
56310.3 22.98953211404588 0.07839012981305037 PAN-STARRS/PS1.i AB
56314.2 22.55142500651818 0.27863988088997 PAN-STARRS/PS1.i AB
56292.3 22.9616036159982 0.23651077760949715 PAN-STARRS/PS1.z AB
56300.3 22.918456318106823 0.24429186820941826 PAN-STARRS/PS1.z AB
56308.2 22.90648665132597 0.3180410347384799 PAN-STARRS/PS1.z AB
