0.2440
0.0076
55173.6 26.213298639687547 3.4209721797615407 PAN-STARRS/PS1.g AB
55191.6 29.423877696554314 60.67058823529411 PAN-STARRS/PS1.g AB
55203.5 22.678971959558687 0.12683513554944992 PAN-STARRS/PS1.g AB
55206.6 22.072286234428255 0.07087219535881198 PAN-STARRS/PS1.g AB
55209.6 21.65085970575415 0.05206241451398197 PAN-STARRS/PS1.g AB
55212.6 21.621359608268342 0.045404765296673553 PAN-STARRS/PS1.g AB
55215.5 21.511858797784946 0.04275939789100861 PAN-STARRS/PS1.g AB
55215.5 21.511408795146473 0.04402505602201454 PAN-STARRS/PS1.g AB
55215.5 21.482062554005594 0.038226437407243526 PAN-STARRS/PS1.g AB
55221.5 21.688321765578902 0.05430680575219353 PAN-STARRS/PS1.g AB
55230.5 22.401385381764126 0.2932662453884648 PAN-STARRS/PS1.g AB
55233.5 22.71535944872408 0.18328699639059606 PAN-STARRS/PS1.g AB
55236.6 23.243126883072172 0.2609592164482424 PAN-STARRS/PS1.g AB
55239.5 24.23501029307299 0.5066238260009887 PAN-STARRS/PS1.g AB
55242.5 24.00337082944774 0.34858831516313243 PAN-STARRS/PS1.g AB
55242.5 23.976646828508045 0.36271186440677966 PAN-STARRS/PS1.g AB
55248.5 26.904257330311516 5.012709416522241 PAN-STARRS/PS1.g AB
55251.4 23.335414556292793 0.5316338204502774 PAN-STARRS/PS1.g AB
55266.5 23.89278195274413 0.5015869580898795 PAN-STARRS/PS1.g AB
55281.3 23.270021041672795 0.45604942788041375 PAN-STARRS/PS1.g AB
55293.4 25.711872427802877 3.9293007127721054 PAN-STARRS/PS1.g AB
55320.4 24.077053158406812 0.6501410376955296 PAN-STARRS/PS1.g AB
55326.3 29.947026752325154 92.87619047619049 PAN-STARRS/PS1.g AB
55329.3 26.195194387791247 2.99368610944077 PAN-STARRS/PS1.g AB
55332.3 24.151619877386032 0.4168001831082628 PAN-STARRS/PS1.g AB
55332.3 24.05541443882363 0.36252042398089573 PAN-STARRS/PS1.g AB
55338.3 26.594265155089424 15.038211029092489 PAN-STARRS/PS1.g AB
55353.3 23.86456536955569 0.41059881922968794 PAN-STARRS/PS1.g AB
55572.6 24.1779301524643 0.7218835006096989 PAN-STARRS/PS1.g AB
55584.6 24.372121642061614 1.147279865395401 PAN-STARRS/PS1.g AB
55587.6 25.638289841807783 2.5346534653465347 PAN-STARRS/PS1.g AB
55590.6 27.1238764763478 6.038896746817539 PAN-STARRS/PS1.g AB
55593.6 25.67850689154142 1.9351765365215767 PAN-STARRS/PS1.g AB
55596.5 24.233401397439344 0.5630799605133266 PAN-STARRS/PS1.g AB
55635.3 25.176963740656515 1.800494350282486 PAN-STARRS/PS1.g AB
55650.5 24.13460674441998 0.5648940964398378 PAN-STARRS/PS1.g AB
55665.3 24.247805085028574 0.6753863852348323 PAN-STARRS/PS1.g AB
55665.3 24.21844604353255 0.6287911980916217 PAN-STARRS/PS1.g AB
55677.4 24.815337692742503 0.8441032562847984 PAN-STARRS/PS1.g AB
55680.3 28.406275676218723 30.3110599078341 PAN-STARRS/PS1.g AB
55710.3 25.418727718234408 1.5779411764705884 PAN-STARRS/PS1.g AB
55710.3 26.297468947608568 3.0099108027750248 PAN-STARRS/PS1.g AB
55722.3 27.246491623611675 18.49089469517023 PAN-STARRS/PS1.g AB
55949.6 26.455490693400296 6.380970576996561 PAN-STARRS/PS1.g AB
55952.6 27.262949049113 9.701768488745982 PAN-STARRS/PS1.g AB
55952.6 25.2111047114712 1.2975828980930402 PAN-STARRS/PS1.g AB
55955.6 25.638289841807783 1.4484248424842483 PAN-STARRS/PS1.g AB
55981.5 27.885704955083355 12.945791726105563 PAN-STARRS/PS1.g AB
56006.5 26.000019556039756 3.281085154483798 PAN-STARRS/PS1.g AB
56006.5 25.590868573588676 1.6634499396863691 PAN-STARRS/PS1.g AB
56014.4 25.35350663751327 1.2542584129621936 PAN-STARRS/PS1.g AB
56032.3 25.696710298485254 1.975493920972644 PAN-STARRS/PS1.g AB
56043.3 24.69405066982722 0.6316861561674839 PAN-STARRS/PS1.g AB
56062.3 25.06061652740928 0.8797715977582743 PAN-STARRS/PS1.g AB
56067.3 24.36750354960777 0.5159164525857255 PAN-STARRS/PS1.g AB
56354.4 24.95825215483757 1.3340069284064666 PAN-STARRS/PS1.g AB
56357.5 25.406660329962463 1.6572134962187317 PAN-STARRS/PS1.g AB
56395.3 25.419047099382396 1.9263018534863197 PAN-STARRS/PS1.g AB
56398.4 23.21938620315219 0.6372400682805711 PAN-STARRS/PS1.g AB
56401.3 24.068088101140646 0.6088928450322143 PAN-STARRS/PS1.g AB
56421.3 24.86452105800892 0.8436755229940859 PAN-STARRS/PS1.g AB
56443.3 24.16210775116314 0.4716893921885833 PAN-STARRS/PS1.g AB
56709.5 24.48631240814777 0.9910280373831776 PAN-STARRS/PS1.g AB
55203.6 22.706341260094216 0.1296981570163982 PAN-STARRS/PS1.r AB
55206.6 21.999310502220375 0.07410303297811968 PAN-STARRS/PS1.r AB
55209.6 21.746274739998903 0.05962180089105548 PAN-STARRS/PS1.r AB
55212.6 21.468668040422365 0.04192726161605613 PAN-STARRS/PS1.r AB
55215.5 21.365340190694518 0.04475360198623561 PAN-STARRS/PS1.r AB
55221.5 21.438371582834 0.04458378313316457 PAN-STARRS/PS1.r AB
55230.5 21.601023082073603 0.15707538307605595 PAN-STARRS/PS1.r AB
55233.5 21.917408139419546 0.08084623660944006 PAN-STARRS/PS1.r AB
